"screen_name","retweet_screen_name","retweet_count"
"igon_santiago","alferdez",2
"igon_santiago","anabelfsagasti",2
"igon_santiago","ansesgob",1
"igon_santiago","carlavizzotti",2
"igon_santiago","dariomartinezpj",2
"igon_santiago","dipwaltercorrea",1
"igon_santiago","ditulliojuli",1
"igon_santiago","juancabandie",2
"igon_santiago","larroqueandres",3
"igon_santiago","mayrasmendoza",2
"igon_santiago","nancysgonzalez",2
"igon_santiago","rodotailhade",1
"igon_santiago","wadodecorrido",5
"ipetrella","CancilleriaARG",1
"ipetrella","FerIglesias",2
"ipetrella","WolffWaldo",1
"ipetrella","eavogadro",2
"ipetrella","hernanlacunza",2
"jaicega","CasaRosada",1
"jaicega","Pablo_Torello",1
"jaicega","PatoBullrich",1
"jaicega","andreshibarra",1
"jaicega","edumacchiavelli",1
"jaicega","elisacarrio",1
"jaicega","fedesalvai",1
"jaicega","fedesturze",1
"jaicega","frigeriorogelio",1
"jaicega","gabimichetti",1
"jaicega","lmetchevehere",1
"jaicega","mariuvidal",1
"jaicega","mauriciomacri",4
"jaicega","monzoemilio",2
"javiercamposok","FerIglesias",1
"jlespert","AvanzaLibertad_",2
"jlespert","JMilei",2
"jlespert","ginesggarcia",2
"jlespert","gracielaocana",2
"jlespert","jlespert",111
"jmcapitanich","RaulJalil_ok",1
"jorgeelacoste","NicoDujovne",1
"jorgeelacoste","RICALFONSIN",1
"jorgeelacoste","SanzErnesto",1
"jorgeelacoste","UCRNacional",1
"jorgeelacoste","alfredocornejo",1
"jorgeelacoste","juliocobos",1
"jorgeferraresi","CFKArgentina",1
"jorgeferraresi","CasaRosada",4
"jorgeferraresi","KulfasM",10
"jorgeferraresi","MSierraDiputada",2
"jorgeferraresi","MinHabitatAR",12
"jorgeferraresi","QuintelaRicardo",1
"jorgeferraresi","Sabbatella",1
"jorgeferraresi","SantiCafiero",12
"jorgeferraresi","alferdez",1
"joselriccardo","RICALFONSIN",1
"joselriccardo","RubinsteinOk",1
"joselriccardo","juliocobos",1
"joseluisgioja","RandazzoF",1
"josenunezjurado","DomingoAmayaOk",1
"josenunezjurado","MiguelPichetto",1
"josenunezjurado","PatoBullrich",1
"josenunezjurado","fangelini",3
"josenunezjurado","marioraulnegri",1
"josenunezjurado","mauriciomacri",2
"jromero581","CFKArgentina",1
"jromero581","CrisAlvarezRod",2
"jromero581","FilmusDaniel",8
"jromero581","RossiAgustinOk",4
"jromero581","wadodecorrido",4
"juanabalmedina","CarlaCarrizoAR",1
"juanabalmedina","FrenteDeTodos",1
"juanabalmedina","JorgeTaiana",1
"juanabalmedina","Leonardo_Grosso",3
"juanabalmedina","RodolfoDonofrio",2
"juanabalmedina","RosanaBertone",1
"juanabalmedina","SantiCafiero",1
"juanabalmedina","alferdez",2
"juanabalmedina","chino_navarrook",2
"juanabalmedina","cuervotinelli",1
"juanabalmedina","felipe_sola",1
"juanabalmedina","ginesggarcia",1
"juanabalmedina","juanabalmedina",5
"juanabalmedina","ludeponti",2
"juanabalmedina","trottanico",1
"juanabalmedina","wadodecorrido",1
"juancabandie","CFKArgentina",4
"juancabandie","CasaRosada",2
"juancabandie","JulioDeVido",1
"juancabandie","alferdez",1
"juancabandie","trottanico",1
"juancabandie","wadodecorrido",1
"juancurutchet","MatiasLammens",1
"juancurutchet","PatoBullrich",1
"juancurutchet","WolffWaldo",1
"juancurutchet","frigeriorogelio",1
"juancurutchet","herlombardi",1
"juancurutchet","lauritalonso",1
"juancurutchet","mariuvidal",2
"juancurutchet","mauriciomacri",2
"juanjomalvinas","juanjomalvinas",30
"juanvazquezdip","CasaRosada",1
"juanvazquezdip","FrenteDeTodos",4
"juanvazquezdip","alferdez",1
"juanvazquezdip","aliciakirchner",1
"juliocobos","CancilleriaARG",2
"juliocobos","UCRNacional",2
"juliocobos","alfredodeangeli",2
"juliocobos","juliocobos",1
"juliocobos","jusgobar",1
"juliocobos","rodysuarez",1
"jusgobar","CancilleriaARG",1
"jusgobar","CasaRosada",3
"jusgobar","EducacionAR",1
"jusgobar","KulfasM",1
"jusgobar","MinGenerosAR",1
"jusgobar","MinSeg",1
"jusgobar","PatoBullrich",1
"jusgobar","alferdez",2
"jusgobar","clauavruj",1
"jusgobar","felipe_sola",1
"jusgobar","gabimichetti",1
"jusgobar","german_garavano",3
"jusgobar","mauriciomacri",1
"jusgobar","mmlosardo",1
"larroqueandres","BAProvincia",2
"larroqueandres","CFKArgentina",3
"larroqueandres","FrenteDeTodos",95
"larroqueandres","JCuattromo",1
"larroqueandres","Kicillofok",133
"larroqueandres","alferdez",75
"larroqueandres","mayrasmendoza",1
"lauritalonso","Guillodietrich",1
"lauritalonso","JnmLopez",1
"lauritalonso","PatoBullrich",2
"lauritalonso","PinedoFederico",1
"lauritalonso","WolffWaldo",20
"lauritalonso","brendalisaustin",1
"lauritalonso","herlombardi",2
"lauritalonso","hernanlacunza",1
"lauritalonso","ipetrella",1
"lauritalonso","laurmachado",1
"lauritalonso","pabloavelluto",2
"lauritalonso","pau_oliveto",2
"laurmachado","Guillodietrich",1
"laurmachado","HectorBaldassi",1
"laurmachado","KBanfi",1
"laurmachado","PatoBullrich",15
"laurmachado","PinedoFederico",1
"laurmachado","RubinsteinOk",1
"laurmachado","WolffWaldo",11
"laurmachado","lauritalonso",1
"laurmachado","luisnaidenoff",1
"laurmachado","mauriciomacri",2
"leonormartinezv","Guillodietrich",1
"leonormartinezv","JCanoOK",2
"leonormartinezv","JnmLopez",2
"leonormartinezv","LucilaLehmann",1
"leonormartinezv","M_Campagnoli",2
"leonormartinezv","MarianStil",1
"leonormartinezv","Maxiferraro",2
"leonormartinezv","MonicaFradeok",10
"leonormartinezv","SoherElSukaria",2
"leonormartinezv","WolffWaldo",1
"leonormartinezv","cristianritondo",1
"leonormartinezv","elisacarrio",4
"leonormartinezv","gracielaocana",1
"leonormartinezv","marioraulnegri",2
"leonormartinezv","pau_oliveto",1
"ljuez","PatoBullrich",4
"lmetchevehere","AgriculturaAR",2
"lmetchevehere","mauriciomacri",2
"lmetchevehere","proargentina",1
"lorematzen","CarlaCarrizoAR",1
"lorematzen","MarianaZuvic",1
"lorematzen","RubinsteinOk",2
"lorematzen","UCRNacional",2
"lorematzen","alfredocornejo",1
"lorematzen","bazzemiguel",1
"lorematzen","fabiojquetglas",2
"lorematzen","gustamenna",4
"lorematzen","luisnaidenoff",1
"lorematzen","luispetri",1
"lorematzen","marioraulnegri",2
"ludeponti","Leonardo_Grosso",10
"ludeponti","alferdez",1
"ludeponti","omarperotti",1
"luisnaidenoff","GerardoMorales",1
"luisnaidenoff","JulioMartinezLR",1
"luisnaidenoff","MarioFiad",1
"luisnaidenoff","SanzErnesto",1
"luisnaidenoff","SchiavoniH",2
"luisnaidenoff","SebaSalvadorOk",6
"luisnaidenoff","UCRNacional",4
"luisnaidenoff","bazzemiguel",2
"luisnaidenoff","marioraulnegri",1
"luisnaidenoff","mauriciomacri",1
"luisnaidenoff","sanchezfdo",2
"luispastori","AscarateLidia",1
"luispastori","FerIglesias",2
"luispastori","JCanoOK",1
"luispastori","KBanfi",1
"luispastori","SanzErnesto",1
"luispastori","UCRNacional",1
"luispastori","alfredocornejo",1
"luispastori","dinarezi",1
"luispastori","enriquezjorge",2
"luispastori","luisnaidenoff",1
"luispastori","luispetri",1
"luispastori","marioraulnegri",2
"luispetri","UCRNacional",1
"luispetri","WolffWaldo",2
"luispetri","Yaco_Emiliano",2
"luispetri","alfredocornejo",24
"luispetri","camicrescimbeni",1
"luispetri","gustamenna",1
"luispetri","mauriciomacri",1
"luispetri","rodysuarez",2
"mabyburgos","GerardoMorales",64
"mabyburgos","UCRNacional",1
"mabyburgos","WolffWaldo",1
"mabyburgos","estelaregidorok",1
"mabyburgos","giacopposilvia",8
"mabyburgos","gondelcerro",2
"mabyburgos","ines_byd",1
"mabyburgos","lorematzen",4
"mabyburgos","luisnaidenoff",1
"mabyburgos","mabyburgos",1
"mabyburgos","marioraulnegri",1
"mabyburgos","mauriciomacri",1
"mabyburgos","pau_oliveto",1
"magariovero","BAProvincia",20
"magariovero","CFKArgentina",1
"magariovero","CasaRosada",1
"magariovero","FrenteDeTodos",1
"magariovero","Kicillofok",8
"magariovero","MoreauLeopoldo",1
"magariovero","alferdez",2
"magariovero","felipe_sola",1
"magariovero","ginesggarcia",1
"magariovero","minsaurralde",2
"maluisastorani","ClauNaj",1
"maluisastorani","GerardoMorales",1
"maluisastorani","JCanoOK",1
"maluisastorani","KBanfi",1
"maluisastorani","RICALFONSIN",1
"maluisastorani","ReyesFernanda",1
"maluisastorani","Stolbizer",1
"maluisastorani","UCRNacional",2
"maluisastorani","elisacarrio",1
"maluisastorani","fabiojquetglas",1
"maluisastorani","ines_byd",1
"maluisastorani","rgillavedra",2
"mara_ruiz_malec","BAProvincia",2
"mara_ruiz_malec","EstelaEDiaz",1
"mara_ruiz_malec","FerRaverta",1
"mara_ruiz_malec","ItaiHagman",1
"mara_ruiz_malec","Kicillofok",2
"mara_ruiz_malec","SPerezTeruel",1
"mara_ruiz_malec","Vsiley",1
"mara_ruiz_malec","mara_ruiz_malec",1
"mara_ruiz_malec","mayrasmendoza",1
"marcoscleri","AlciraArgumedo",1
"marcoscleri","CFKArgentina",1
"marcoscleri","FrenteDeTodos",15
"marcoscleri","Kicillofok",2
"marcoscleri","MoreauLeopoldo",1
"marcoscleri","Pontifex_es",1
"marcoscleri","RossiAgustinOk",1
"marcoscleri","UniCiudadanaAR",2
"marcoscleri","alferdez",1
"marcoscleri","dipwaltercorrea",1
"marcoscleri","igon_santiago",1
"marcoscleri","larroqueandres",1
"marcoscleri","marcoscleri",1
"marcoscleri","marianorecalde",1
"marcoscleri","mayrasmendoza",1
"marcoscleri","wadodecorrido",2
"marianorecalde","CFKArgentina",1
"marianorecalde","FrenteDeTodos",2
"marianorecalde","Kicillofok",1
"marianorecalde","PaulaPenacca",2
"marianorecalde","alferdez",1
"marianorecalde","marianorecalde",8
"marioaleito","FrenteDeTodos",4
"marioaleito","JuanManzurOK",8
"marioaleito","SantiCafiero",2
"marioaleito","SergioMassa",1
"marioaleito","alferdez",5
"marioaleito","gkatopodis",1
"marioaleito","marioaleito",2
"marioaleito","msalnacion",2
"marioaleito","trottanico",1
"marioaleito","wadodecorrido",2
"mariomeoni","CasaRosada",2
"mariomeoni","GracielaCamano",1
"mariomeoni","MalenaMassa",1
"mariomeoni","MatiasLammens",1
"mariomeoni","MindeTransporte",22
"mariomeoni","SantiCafiero",12
"mariomeoni","SebasGalmarini",1
"mariomeoni","SergioMassa",2
"mariomeoni","alferdez",1
"mariomeoni","felipe_sola",10
"mariomeoni","jorgeferraresi",1
"mariomeoni","wadodecorrido",8
"marioraulnegri","DipRoxanaReyes",2
"marioraulnegri","EduardoCostaSC",2
"marioraulnegri","JCanoOK",6
"marioraulnegri","KBanfi",2
"marioraulnegri","Maxiferraro",6
"marioraulnegri","RubinsteinOk",1
"marioraulnegri","SergioMassa",1
"marioraulnegri","UCRNacional",1
"marioraulnegri","_alvarogonzalez",6
"marioraulnegri","bazzemiguel",1
"marioraulnegri","gustamenna",6
"marioraulnegri","marioraulnegri",77
"marioraulnegri","mauriciomacri",2
"marioraulnegri","pau_oliveto",6
"marioraulnegri","slospennato",4
"mariuvidal","MariaLujan_Rey",2
"mariuvidal","elisacarrio",2
"mariuvidal","gcba",1
"mariuvidal","horaciorlarreta",1
"mariuvidal","mauriciomacri",2
"mariuvidal","rctagliaferro",1
"marquitospena","AgriculturaAR",1
"marquitospena","CancilleriaARG",1
"marquitospena","CasaRosada",1
"marquitospena","EducacionAR",1
"marquitospena","Energia_Ar",1
"marquitospena","Guillodietrich",1
"marquitospena","MindeTransporte",1
"marquitospena","MindefArg",1
"marquitospena","NicoDujovne",1
"marquitospena","TurismoNacionAR",1
"marquitospena","andreshibarra",1
"marquitospena","clauavruj",1
"marquitospena","mauriciomacri",1
"martinezdolom","CarlaCarrizoAR",2
"martinezdolom","ClauNaj",4
"martinezdolom","GugaLusto",40
"martinezdolom","JimehLatorre",1
"martinezdolom","LupeTagliaferri",1
"martinezdolom","UCRNacional",1
"martinezdolom","Yaco_Emiliano",4
"martinezdolom","alejandrocacace",4
"martinezdolom","alfredocornejo",1
"martinezdolom","fabiojquetglas",1
"martinezdolom","frigeriorogelio",1
"martinezdolom","luisnaidenoff",1
"martinezdolom","marquitospena",1
"martinezdolom","martinezdolom",1
"mauriciomacri","andreshibarra",1
"mauriciomacri","hernanlacunza",2
"mauricloss","CFKArgentina",1
"mauricloss","FrenteDeTodos",2
"mauricloss","MatiasRodrigTDF",2
"mauricloss","Pontifex_es",4
"mauricloss","danielscioli",1
"mauricloss","dmvasco",1
"mauricloss","elisacarrio",1
"mauricloss","frigeriorogelio",1
"mauricloss","herrerayflia",2
"mauricloss","mauricloss",1
"mauricloss","wadodecorrido",2
"mayrasmendoza","BAProvincia",1
"mayrasmendoza","CFKArgentina",1
"mayrasmendoza","CasaRosada",2
"mayrasmendoza","DrDanielGollan",2
"mayrasmendoza","FrenteDeTodos",66
"mayrasmendoza","JCuattromo",2
"mayrasmendoza","Kicillofok",16
"mayrasmendoza","MSierraDiputada",2
"mayrasmendoza","MalenaMassa",2
"mayrasmendoza","MinSeg",2
"mayrasmendoza","SaludBAP",2
"mayrasmendoza","SantiCafiero",1
"mayrasmendoza","UniCiudadanaAR",2
"mayrasmendoza","anabelfsagasti",2
"mayrasmendoza","ditulliojuli",1
"mayrasmendoza","juancabandie",1
"mayrasmendoza","msalnacion",1
"mayrasmendoza","rodotailhade",1
"mayrasmendoza","wadodecorrido",6
"minsaurralde","BAProvincia",1
"minsaurralde","CFKArgentina",2
"minsaurralde","CasaRosada",1
"minsaurralde","DrDanielGollan",1
"minsaurralde","FrenteDeTodos",7
"minsaurralde","Kicillofok",2
"minsaurralde","LicDanielArroyo",12
"minsaurralde","SabinaFrederic",12
"minsaurralde","SantiCafiero",1
"minsaurralde","alferdez",86
"minsaurralde","danyvilar",10
"minsaurralde","ginesggarcia",3
"minsaurralde","gkatopodis",4
"minsaurralde","jorgeferraresi",4
"minsaurralde","wadodecorrido",10
"mirabellarob","CasaRosada",2
"mirabellarob","EducacionAR",1
"mirabellarob","alferdez",2
"mirabellarob","msalnacion",1
"mirabellarob","omarperotti",17
"mirtatundis","FrenteRenovador",78
"mirtatundis","MaJimenaLopezOk",2
"mirtatundis","SergioMassa",34
"mirtatundis","Stolbizer",1
"mmlosardo","CasaRosada",8
"mmlosardo","MalenaMassa",1
"mmlosardo","Pontifex_es",1
"mmlosardo","SantiCafiero",13
"mmlosardo","alferdez",18
"mmlosardo","bordet",1
"mmlosardo","ginesggarcia",1
"mmlosardo","jusgobar",2
"mmlosardo","mayrasmendoza",2
"monzoemilio","mauriciomacri",2
"mpcasaretto","CasaRosada",1
"mpcasaretto","Economia_Ar",2
"mpcasaretto","KulfasM",2
"mpcasaretto","alferdez",2
"mpcasaretto","bordet",2
"mpiccolomini","Pontifex_es",1
"mpiccolomini","carmenpolledo",1
"mpiccolomini","gustamenna",1
"mpiccolomini","mauriciomacri",2
"mrmartinez55","CFKArgentina",1
"mrmartinez55","CasaRosada",1
"mrmartinez55","CascallaresPJ",2
"mrmartinez55","CastagnetoC",1
"mrmartinez55","CrisAlvarezRod",2
"mrmartinez55","EstelaEDiaz",1
"mrmartinez55","FerRaverta",1
"mrmartinez55","FrenteDeTodos",3
"mrmartinez55","Kicillofok",1
"mrmartinez55","LicDanielArroyo",1
"mrmartinez55","MDSNacion",1
"mrmartinez55","MaraBrawer",4
"mrmartinez55","MinTrabajoAR",1
"mrmartinez55","Vsiley",1
"mrmartinez55","alferdez",2
"mrmartinez55","danyvilar",2
"mrmartinez55","dipwaltercorrea",1
"mrmartinez55","gabiestevezok",1
"mrmartinez55","wadodecorrido",1
"msalnacion","CasaRosada",4
"msalnacion","ginesggarcia",24
"msalnacion","gkatopodis",1
"muramartin","CasaRosada",1
"muramartin","DeportesAR",1
"muramartin","MariaMigliore",1
"muramartin","Soledad_Acunia",1
"muramartin","lauritalonso",1
"myriambregman","Fte_Izquierda",8
"myriambregman","NicolasdelCano",14
"myriambregman","myriambregman",1
"nancysgonzalez","AnaAlmironCtes",2
"nancysgonzalez","CFKArgentina",1
"nancysgonzalez","CasaRosada",1
"nancysgonzalez","DrDanielGollan",1
"nancysgonzalez","FrenteDeTodos",2
"nancysgonzalez","MinGenerosAR",1
"nancysgonzalez","Pontifex_es",1
"nancysgonzalez","RossiAgustinOk",2
"nancysgonzalez","alferdez",1
"nancysgonzalez","igon_santiago",2
"nestorpitrola","FdeIzquierda",31
"nestorpitrola","PartidoObrero",2
"nestorpitrola","RominaDelPla",12
"nestorpitrola","Solanopo",11
"nestorpitrola","nestorpitrola",76
"nilda_garre","CFKArgentina",1
"nilda_garre","CaroGaillard",1
"noragimenezok","FrenteDeTodos",2
"noragimenezok","Martin_M_Guzman",2
"noragimenezok","alferdez",2
"omarchafifelix","JorgeTaiana",1
"omarchafifelix","MiguelPichetto",1
"omarchafifelix","anabelfsagasti",1
"omarchafifelix","ansesgob",1
"omardemarchi","PatoBullrich",2
"omardemarchi","Pontifex_es",1
"omardemarchi","andreshibarra",1
"omarperotti","CasaRosada",1
"pabloavelluto","Guillodietrich",1
"pabloavelluto","Maxiferraro",1
"pabloavelluto","PatoBullrich",1
"pabloavelluto","Soledad_Acunia",2
"pabloavelluto","WolffWaldo",10
"pabloavelluto","alefinocchiaro",1
"pabloavelluto","clauavruj",1
"pabloavelluto","elisacarrio",1
"pabloavelluto","herlombardi",2
"pabloavelluto","lauritalonso",1
"pabloavelluto","mauriciomacri",2
"pabloavelluto","pabloavelluto",2
"pabloavelluto","proargentina",22
"paolavessvess","FrenteDeTodos",1
"paolavessvess","alferdez",2
"paolavessvess","pyedlin",12
"parola_graciela","CFKArgentina",1
"parola_graciela","CancilleriaARG",1
"parola_graciela","CarolinaMoises",6
"parola_graciela","CrisAlvarezRod",4
"parola_graciela","Economia_Ar",4
"parola_graciela","FrenteDeTodos",4
"parola_graciela","Gra_Landriscini",2
"parola_graciela","MoreauLeopoldo",2
"parola_graciela","PaulaPenacca",2
"parola_graciela","Pontifex_es",14
"parola_graciela","SabinaFrederic",1
"parola_graciela","SantiCafiero",6
"parola_graciela","carlavizzotti",1
"parola_graciela","fvallejoss",2
"parola_graciela","ginesggarcia",1
"parola_graciela","insfran_gildo",1
"parola_graciela","juancabandie",2
"parola_graciela","msalnacion",2
"parola_graciela","rodotailhade",50
"parola_graciela","wadodecorrido",8
"patriciamounier","AlejandraObeid",2
"patriciamounier","CFKArgentina",1
"patriciamounier","CasaRosada",2
"patriciamounier","ClaudiaTodos",1
"patriciamounier","CrisAlvarezRod",2
"patriciamounier","EducacionAR",12
"patriciamounier","FilmusDaniel",1
"patriciamounier","FrenteDeTodos",11
"patriciamounier","MinGenerosAR",1
"patriciamounier","MinTrabajoAR",2
"patriciamounier","RCSalvarezza",2
"patriciamounier","RossiAgustinOk",2
"patriciamounier","alferdez",6
"patriciamounier","carlavizzotti",1
"patriciamounier","ciencia_ar",1
"patriciamounier","dalesmm",1
"patriciamounier","danyvilar",2
"patriciamounier","ginesggarcia",1
"patriciamounier","jorgeferraresi",1
"patriciamounier","msalnacion",2
"patriciamounier","omarperotti",2
"patriciamounier","patriciamounier",2
"patriciamounier","sacnun",1
"pau_oliveto","BuryaileRicardo",1
"pau_oliveto","JnmLopez",1
"pau_oliveto","JosefaMendo",1
"pau_oliveto","KBanfi",1
"pau_oliveto","LaspinaL",2
"pau_oliveto","M_Campagnoli",1
"pau_oliveto","MariaLujan_Rey",1
"pau_oliveto","MarianStil",1
"pau_oliveto","MarianaZuvic",2
"pau_oliveto","Maxiferraro",6
"pau_oliveto","MonicaFradeok",11
"pau_oliveto","PatoBullrich",1
"pau_oliveto","TotyFlores",1
"pau_oliveto","alfredocornejo",1
"pau_oliveto","carmenpolledo",10
"pau_oliveto","ccari_ok",1
"pau_oliveto","elisacarrio",24
"pau_oliveto","luisnaidenoff",6
"pau_oliveto","marioraulnegri",1
"pau_oliveto","pau_oliveto",1
"pau_oliveto","rgillavedra",1
"paulocassinerio","JSchiaretti",5
"paulocassinerio","alevigo",1
"pilattivergara","CFKArgentina",1
"pilattivergara","Leonardo_Grosso",1
"pilattivergara","LuciMasin",1
"pilattivergara","MaraBrawer",1
"pilattivergara","Pontifex_es",2
"pilattivergara","alferdez",1
"pilattivergara","jmcapitanich",2
"pilattivergara","jusgobar",1
"proargentina","AgriculturaAR",1
"proargentina","EducacionAR",1
"proargentina","Guillodietrich",2
"proargentina","HectorBaldassi",2
"proargentina","LupeTagliaferri",1
"proargentina","MariaLujan_Rey",2
"proargentina","MartinGrandeok",2
"proargentina","MercedesJoury",1
"proargentina","MinSeg",1
"proargentina","MinTrabajoAR",1
"proargentina","MindeTransporte",1
"proargentina","PatoBullrich",18
"proargentina","PinedoFederico",1
"proargentina","SchiavoniH",1
"proargentina","SoherElSukaria",2
"proargentina","Soledad_Acunia",2
"proargentina","WolffWaldo",12
"proargentina","_alvarogonzalez",1
"proargentina","alefinocchiaro",2
"proargentina","alfredodeangeli",2
"proargentina","aliciafregonese",1
"proargentina","andreshibarra",1
"proargentina","camicrescimbeni",1
"proargentina","cristianritondo",2
"proargentina","davidsnqn",2
"proargentina","dinarezi",1
"proargentina","edumacchiavelli",4
"proargentina","enriquezjorge",2
"proargentina","fangelini",2
"proargentina","frigeriorogelio",1
"proargentina","gabimichetti",1
"proargentina","gustamenna",2
"proargentina","herlombardi",2
"proargentina","hernanberisso",2
"proargentina","hernanlacunza",2
"proargentina","horaciorlarreta",4
"proargentina","lauritalonso",1
"proargentina","laurmachado",2
"proargentina","lmetchevehere",2
"proargentina","mariuvidal",1
"proargentina","marquitospena",2
"proargentina","mauriciomacri",2
"proargentina","omardemarchi",2
"proargentina","produccion_arg",1
"proargentina","rctagliaferro",1
"proargentina","slospennato",1
"produccion_arg","AgriculturaAR",1
"produccion_arg","CasaRosada",1
"produccion_arg","Energia_Ar",2
"produccion_arg","KulfasM",2
"produccion_arg","SantiCafiero",2
"produccion_arg","alferdez",1
"produccion_arg","mauriciomacri",1
"pyedlin","AlumeKarim",2
"pyedlin","JAlperovichOk",1
"pyedlin","JuanManzurOK",2
"pyedlin","MoniMacha",1
"pyedlin","ginesggarcia",2
"pyedlin","msalnacion",1
"pyedlin","pyedlin",2
"ramirofpatri","insfran_gildo",2
"rctagliaferro","PatoBullrich",1
"rctagliaferro","WolffWaldo",2
"rgillavedra","GerardoMorales",1
"rgillavedra","JCanoOK",1
"rgillavedra","RICALFONSIN",2
"rgillavedra","SanzErnesto",1
"rgillavedra","Stolbizer",1
"rgillavedra","UCRNacional",3
"rgillavedra","herlombardi",1
"rgillavedra","maluisastorani",2
"rgillavedra","marioraulnegri",1
"ricardodaives","GZamoraSDE",14
"ricardodaives","Martin_M_Guzman",1
"ricardodaives","alferdez",1
"ricardodaives","dalesmm",1
"ricardodaives","frigeriorogelio",1
"ricardodaives","wadodecorrido",1
"rlorenzetti","german_garavano",1
"rodotailhade","AlciraArgumedo",1
"rodotailhade","CFKArgentina",4
"rodotailhade","FerRaverta",1
"rodotailhade","FrenteDeTodos",2
"rodotailhade","Martin_M_Guzman",1
"rodotailhade","SoriaEnAccion",4
"rodotailhade","alferdez",1
"rodotailhade","ceciliamoreauok",1
"rodotailhade","gabicerru",2
"rodotailhade","larroqueandres",1
"rodotailhade","mayrasmendoza",1
"rodotailhade","wadodecorrido",3
"rodysuarez","fabiojquetglas",1
"rodysuarez","mauriciomacri",1
"rossi_delfina","CFKArgentina",1
"rossi_delfina","CrisAlvarezRod",1
"rossi_delfina","FilmusDaniel",1
"rossi_delfina","dalesmm",2
"rossi_delfina","marianorecalde",1
"sacnun","AgriculturaAR",4
"sacnun","CFKArgentina",1
"sacnun","CasaRosada",1
"sacnun","EducacionAR",1
"sacnun","Energia_Ar",2
"sacnun","FrenteDeTodos",1
"sacnun","Martin_M_Guzman",1
"sacnun","MinGenerosAR",1
"sacnun","OscarParrilli",1
"sacnun","alferdez",1
"sacnun","anabelfsagasti",2
"sacnun","jorgeferraresi",1
"sacnun","omarperotti",1
"sanchezfdo","CarlaCarrizoAR",1
"sanchezfdo","GugaLusto",2
"sanchezfdo","MarianaZuvic",1
"sanchezfdo","Maxiferraro",3
"sanchezfdo","NicoDujovne",1
"sanchezfdo","elisacarrio",4
"sanchezfdo","luisnaidenoff",1
"sanchezfdo","mauriciomacri",1
"sanchezfdo","slospennato",1
"sapag_silvia","AlciraArgumedo",13
"sapag_silvia","CFKArgentina",1
"sapag_silvia","CarlosTomada",1
"sapag_silvia","CasaRosada",1
"sapag_silvia","CrisAlvarezRod",1
"sapag_silvia","Cristobal_ok",11
"sapag_silvia","Economia_Ar",1
"sapag_silvia","EliGAlcorta",1
"sapag_silvia","EstelaEDiaz",1
"sapag_silvia","FilmusDaniel",1
"sapag_silvia","GuilloCarnaghi",1
"sapag_silvia","HugoYasky",11
"sapag_silvia","JorgeTaiana",11
"sapag_silvia","Kicillofok",1
"sapag_silvia","KulfasM",9
"sapag_silvia","MatiasRodrigTDF",1
"sapag_silvia","MoniMacha",1
"sapag_silvia","MoreauLeopoldo",20
"sapag_silvia","PaulaPenacca",1
"sapag_silvia","RICALFONSIN",1
"sapag_silvia","RossiAgustinOk",2
"sapag_silvia","SantiCafiero",1
"sapag_silvia","SenadorLuenzo",9
"sapag_silvia","TereGarciaOK",1
"sapag_silvia","VilmaIbarraL",2
"sapag_silvia","alferdez",4
"sapag_silvia","anabelfsagasti",1
"sapag_silvia","carlavizzotti",6
"sapag_silvia","ceciliamoreauok",9
"sapag_silvia","ciencia_ar",15
"sapag_silvia","dalesmm",2
"sapag_silvia","dariomartinezpj",2
"sapag_silvia","ditulliojuli",2
"sapag_silvia","fvallejoss",7
"sapag_silvia","gabicerru",29
"sapag_silvia","ginesggarcia",1
"sapag_silvia","larroqueandres",1
"sapag_silvia","marianorecalde",18
"sapag_silvia","rodotailhade",16
"sapag_silvia","wadodecorrido",1
"sbatakis","CFKArgentina",2
"sbatakis","CancilleriaARG",1
"sbatakis","CasaRosada",4
"sbatakis","CrisAlvarezRod",4
"sbatakis","KulfasM",4
"sbatakis","LEBasterra",1
"sbatakis","MinGenerosAR",1
"sbatakis","OmarGutierrezOk",1
"sbatakis","QuintelaRicardo",2
"sbatakis","RCSalvarezza",4
"sbatakis","RodolfoDonofrio",1
"sbatakis","RossiAgustinOk",1
"sbatakis","SantiCafiero",4
"sbatakis","TereGarciaOK",1
"sbatakis","VilmaIbarraL",1
"sbatakis","alferdez",6
"sbatakis","bordet",1
"sbatakis","carlavizzotti",1
"sbatakis","ciencia_ar",4
"sbatakis","dalesmm",2
"sbatakis","danielscioli",2
"sbatakis","dariomartinezpj",1
"sbatakis","dipwaltercorrea",2
"sbatakis","ginesggarcia",1
"sbatakis","gkatopodis",4
"sbatakis","gustavomelella",2
"sbatakis","jorgeferraresi",1
"sbatakis","jusgobar",1
"sbatakis","mariomeoni",1
"sbatakis","msalnacion",2
"sbatakis","omarperotti",1
"sbatakis","rodotailhade",2
"sbatakis","sergiounac",1
"sbatakis","wadodecorrido",24
"sergiobergman","BuryaileRicardo",1
"sergiobergman","CasaRosada",1
"sergiobergman","carmenpolledo",1
"sergiobergman","marquitospena",1
"sergiobergman","mauriciomacri",3
"sergiounac","SantiCafiero",1
"sergiounac","alferdez",1
"slospennato","FelipeMiguelBA",2
"slospennato","GracielaCamano",1
"slospennato","Guillodietrich",1
"slospennato","JnmLopez",1
"slospennato","KBanfi",1
"slospennato","LaspinaL",2
"slospennato","MariaMigliore",1
"slospennato","MercedesJoury",4
"slospennato","PatoBullrich",1
